seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13481,2025,ENG.1,368,4946,11,0,8,3,0,0,0,0,0,3,9,2,0,0,13,2025-11-11 06:07:06
13481,2025,ENG.1,367,6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:10
13481,2025,ENG.1,368,7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:06
13481,2025,ENG.1,331,26843,7,6,4,2,1,0,0,1,0,1,1,1,0,0,7,2025-11-11 06:07:05
13481,2025,ENG.1,357,30116,5,3,1,1,1,0,0,0,0,0,0,0,0,0,6,2025-11-11 06:07:07
13481,2025,ENG.1,360,42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:08
13481,2025,ENG.1,380,43575,4,0,8,2,3,0,0,0,0,0,1,0,0,0,6,2025-11-11 06:07:10
13481,2025,ENG.1,349,72487,10,3,7,7,3,0,0,1,1,4,16,0,0,0,8,2025-11-11 06:07:04
13481,2025,ENG.1,371,77403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:10
13481,2025,ENG.1,349,93435,9,8,8,6,1,0,0,0,0,1,5,1,0,0,6,2025-11-11 06:07:04
13481,2025,ENG.1,367,96970,10,1,11,7,4,0,0,1,0,2,3,0,0,0,6,2025-11-11 06:07:10
13481,2025,ENG.1,364,102053,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,2025-11-11 06:07:07
13481,2025,ENG.1,349,102368,9,1,7,11,1,0,0,0,8,4,17,1,0,0,11,2025-11-11 06:07:04
13481,2025,ENG.1,364,104943,6,4,0,0,0,0,0,0,3,1,3,0,0,0,5,2025-11-11 06:07:07
13481,2025,ENG.1,379,105405,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:05
13481,2025,ENG.1,361,106139,4,3,1,4,0,0,0,0,0,0,1,0,0,0,3,2025-11-11 06:07:09
13481,2025,ENG.1,363,108662,11,0,1,3,1,1,0,0,0,0,0,0,0,18,9,2025-11-11 06:07:06
13481,2025,ENG.1,331,111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-11 06:07:05
13481,2025,ENG.1,331,115271,11,3,10,3,2,0,0,0,1,8,14,6,0,0,13,2025-11-11 06:07:05
13481,2025,ENG.1,349,122268,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,2025-11-11 06:07:04
13481,2025,ENG.1,360,124091,11,0,8,20,2,0,0,3,0,8,25,2,0,0,18,2025-11-11 06:07:08
