seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
13724,758575,20287,away,1,4-3-2-1,1,1,26,353663,Josie Allan,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,1,10,300566,Libby Copus-Brown,Center Left Forward,11,0,0,-1,,,,0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,0,12,374356,Georgia Ritchie,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,0,23,374366,Zoe Karipidis,Substitute,0,1,374197,2,374197.0,5280.0,88',0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,0,7,368785,India Breier,Substitute,0,1,331638,11,331638.0,4860.0,81',0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,0,5,351934,Olivia Page,Substitute,0,1,300553,13,300553.0,4380.0,73',0,0,-1,,,,2025-11-03 06:14:20
13724,758575,20287,away,1,4-3-2-1,1,0,44,330652,Kelli Brown,Substitute,0,1,393498,32,393498.0,3840.0,64',0,0,-1,,,,2025-11-03 06:14:20
13724,758576,20282,home,0,3-4-1-2,1,1,33,353358,Alyssa Dall'Oste,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,6,312527,Tijan Mckenna,Right Midfielder,2,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,5,374178,Grace Johnston,Left Midfielder,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,13,312201,Naomi Thomas-Chinnama,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,29,320397,Onyinyechi Zogg,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,24,300571,Julia Sardo,Center Right Defender,6,0,0,-1,,,,1,374238,2,374238.0,4260.0,71',2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,3,336650,Emma Tovar,Center Right Midfielder,7,0,0,-1,,,,1,397470,27,397470.0,4260.0,71',2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,23,243227,Isobel Dalton,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,19,374358,Sarah O'Donoghue,Attacking Midfielder,9,0,0,-1,,,,1,397469,25,397469.0,4260.0,71',2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,9,293935,Gabby Hollar,Center Right Forward,10,0,0,-1,,,,1,300524,10,300524.0,2700.0,45',2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,1,17,262668,Rola Badawiya,Center Left Forward,11,0,0,-1,,,,1,393890,12,393890.0,4800.0,80',2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,10,300524,Susan Phonsongkham,Substitute,0,1,293935,9,293935.0,2700.0,45',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,2,374238,Mischa Anderson,Substitute,0,1,300571,24,300571.0,4260.0,71',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,30,393501,Jessica Skinner,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,12,393890,Bronte Trew,Substitute,0,1,262668,17,262668.0,4800.0,80',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,25,397469,Ella Lincoln,Substitute,0,1,374358,19,374358.0,4260.0,71',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20282,home,0,3-4-1-2,1,0,27,397470,Charli Wainwright,Substitute,0,1,336650,3,336650.0,4260.0,71',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,1,332365,Chloe Lincoln,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,27,327573,Ashlyn Miller,Right Midfielder,2,0,0,-1,,,,1,359146,15,359146.0,5040.0,84',2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,24,312197,Sharn Freier,Left Midfielder,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,11,413493,Marianna Seidl,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,2,331954,Leia Varley,Center Defender,5,0,0,-1,,,,1,374101,22,374101.0,5400.0,90',2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,8,349336,Josie Studer,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,5,293279,Aimee Medwin,Center Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,32,378542,Alicia Woods,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,4,353047,Kijah Stephenson,Attacking Midfielder,9,0,0,-1,,,,1,158688,13,158688.0,3780.0,63',2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,10,374236,Grace Kuilamu,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,1,17,309910,Bente Jansen,Center Left Forward,11,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,13,158688,Tameka Yallop,Substitute,0,1,353047,4,353047.0,3780.0,63',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,22,374101,Ava Piazza,Substitute,0,1,331954,2,331954.0,5400.0,90',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,15,359146,Kiera Meyers,Substitute,0,1,327573,27,327573.0,5040.0,84',0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,14,354942,Zara Kruger,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,12,172518,Nicholas Fitzgerald,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758576,20281,away,1,3-4-1-2,1,0,18,401071,Amali Kinsella,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,1,235652,Victoria Esson,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,16,319212,Marisa van der Meer,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,21,393518,Lara Will,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,6,219956,Tessel Middag,Center Right Midfielder,4,0,0,-1,,,,1,298614,20,298614.0,2700.0,45',2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,4,330654,Mackenzie Barry,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,5,263886,Ellie Walker,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,7,292544,Grace Jale,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,2,219962,C.J. Bott,Center Left Midfielder,8,0,0,-1,,,,1,371693,15,371693.0,3840.0,64',2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,9,380078,Sabitra Bhandari,Center Left Forward,9,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,10,331642,Alyssa Whinham,Center Right Forward,10,0,0,-1,,,,1,351926,11,351926.0,3900.0,65',2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,1,23,324784,Brooke Nunn,Left Midfielder,11,0,0,-1,,,,1,394027,24,394027.0,5100.0,85',2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,19,351932,Olivia Ingham,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,11,351926,Manaia Elliott,Substitute,0,1,331642,10,331642.0,3900.0,65',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,22,351910,Aimee Feinberg-Danieli,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,15,371693,Daisy Brazendale,Substitute,0,1,219962,2,219962.0,3840.0,64',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,20,298614,Emma Main,Substitute,0,1,219956,6,219956.0,2700.0,45',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,21133,home,0,4-4-2,1,0,24,394027,Pia Vlok,Substitute,0,1,324784,23,324784.0,5100.0,85',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,1,300751,Sally James,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,2,374098,Alex Mckenzie,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,8,312333,Sasha Grove,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,25,330659,Darcey Malone,Center Right Midfielder,4,0,0,-1,,,,1,348587,7,348587.0,3780.0,63',2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,11,300590,Emma Robers,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,12,300539,Hayley Taylor-Young,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,33,331046,Nanako Sasaki,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,9,374215,Kiara De Domizio,Center Left Midfielder,8,0,0,-1,,,,1,414131,16,414131.0,3780.0,63',2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,6,413500,Josephine Aulicino,Center Left Forward,9,0,0,-1,,,,1,353051,44,353051.0,4380.0,73',2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,23,158675,Michelle Heyman,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,1,32,331045,Bethany Gordon,Left Midfielder,11,0,0,-1,,,,1,332521,10,332521.0,4920.0,82',2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,0,18,300745,Coco Majstorovic,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,0,16,414131,Keira Bobbin,Substitute,0,1,374215,9,374215.0,3780.0,63',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,0,44,353051,Ava Briedis,Substitute,0,1,413500,6,413500.0,4380.0,73',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,0,7,348587,Emma Hawkins,Substitute,0,1,330659,25,330659.0,3780.0,63',0,0,-1,,,,2025-11-08 06:11:57
13724,758577,20288,away,0,4-4-2,1,0,10,332521,Mary Stanic-Floody,Substitute,0,1,331045,32,331045.0,4920.0,82',0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,21,292463,Claudia Jenkins,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,11,280013,Isabel Hodgson,Right Back,2,0,0,-1,,,,1,300440,2,300440.0,5280.0,88',2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,1,13,302496,Ella Tonkin,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,16,226437,Dylan Holmes,Center Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,1,3,300744,Matilda Mcnamara,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,4,353048,Holly Murray,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,22,316943,Erin Healy,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,1,6,353356,Melissa Taranto,Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,1,12,393359,Carina Rossi,Forward,9,0,0,-1,,,,1,300437,10,300437.0,4200.0,70',2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,1,15,353355,Adriana Taranto,Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,1,8,300529,Emily Condon,Left Forward,11,0,0,-1,,,,1,312228,23,312228.0,4500.0,75',2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,0,7,331955,Emilia Murray,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,0,9,312926,Paige Zois,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20286,home,0,4-3-3,1,0,23,312228,Fiona Worts,Substitute,0,1,300529,8,300529.0,4500.0,75',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,0,2,300440,Emily Hodgson,Substitute,0,1,280013,11,280013.0,5280.0,88',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,0,10,300437,Chelsie Dawber,Substitute,0,1,393359,12,393359.0,4200.0,70',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20286,home,0,4-3-3,1,0,30,382551,Ilona Melegh,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,1,292438,Heather Hinz,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,4,312202,Tori Tumeth,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,5,330645,Kirsty Fenton,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,21,312222,Sarah Hunter,Center Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,2,326351,Madison Ayson,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,16,413526,Willa Pearson,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,32,312234,Bianca Galic,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,1,15,300579,Mackenzie Hawkesby,Left Midfielder,8,0,0,-1,,,,1,377839,26,377839.0,3660.0,61',2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,1,18,393499,Amber Luchtmeijer,Forward,9,0,0,-1,,,,1,225749,9,225749.0,2700.0,45',2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,1,7,393508,Amelia Cassar,Right Forward,10,0,0,-1,,,,1,380543,24,380543.0,3660.0,61',2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,1,13,359687,Riley Tanner,Left Forward,11,0,0,-1,,,,1,414127,22,414127.0,5100.0,85',2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,0,26,377839,Madeleine Caspers,Substitute,0,1,300579,15,300579.0,3660.0,61',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,0,30,382770,Tiahna Robertson,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,0,23,393504,Rubi Sullivan,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758578,20285,away,0,4-3-3,1,0,24,380543,Caley Tallon-Henniker,Substitute,0,1,393508,7,393508.0,3660.0,61',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,0,9,225749,Jodi Ulkekul,Substitute,0,1,393499,18,393499.0,2700.0,45',0,0,-1,,,,2025-11-09 15:05:09
13724,758578,20285,away,0,4-3-3,1,0,22,414127,Alyssa Rose,Substitute,0,1,359687,13,359687.0,5100.0,85',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,24,333498,Malena Mieres,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,8,331962,Alexia Apostolakis,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,3,312484,Danielle Turner,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,14,300532,Laura Hughes,Defensive Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,13,175238,Rebekah Stott,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,5,249292,Taylor Otto,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,12,380263,Shelby Mcmahon,Right Midfielder,7,0,0,-1,,,,1,413502,10,413502.0,4860.0,81',2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,18,300750,Leah Davidson,Center Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,9,330658,Holly Mcnamara,Forward,9,0,0,-1,,,,1,264398,11,264398.0,3960.0,66',2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,6,300556,Leticia Mckenna,Center Left Midfielder,10,0,0,-1,,,,1,330657,20,330657.0,4860.0,81',2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,1,21,312221,Aideen Keane,Left Midfielder,11,0,0,-1,,,,1,413498,7,413498.0,4140.0,69',2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,20,330657,Caitlin Karic,Substitute,0,1,300556,6,300556.0,4860.0,81',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,11,264398,Deven Jackson,Substitute,0,1,330658,9,330658.0,3960.0,66',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,7,413498,Danella Butrus,Substitute,0,1,312221,21,312221.0,4140.0,69',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,10,413502,Izabella Rako,Substitute,0,1,380263,12,380263.0,4860.0,81',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,17,413503,Kaya Jugovic,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,20280,home,1,4-1-4-1,1,0,23,158686,Melissa Barbieri,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,1,1,298483,Sarah Willacy,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,13,414130,Kaiya Buchanan,Right Back,2,0,0,-1,,,,1,397198,25,397198.0,3300.0,55',2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,1,23,309082,Lorena Baumann,Left Back,3,0,0,-1,,,,1,393819,12,393819.0,4620.0,77',2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,1,16,368784,Tess Quilligan,Center Midfielder,4,0,0,-1,,,,1,368783,11,368783.0,3720.0,62',2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,1,3,414133,Elizabeth Barwick-Grey,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,18,300537,Taren King,Center Left Defender,6,0,0,-1,,,,1,413496,4,413496.0,2700.0,45',2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,7,376267,Avaani Prakash,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,22,368782,Peta Trimis,Attacking Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,26,414129,Isabella Coco-Di Sipio,Center Right Forward,9,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,1,17,353102,Jynaya Dos Santos,Midfielder,10,0,0,-1,,,,1,353664,10,353664.0,3780.0,63',2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,1,14,348056,Greta Kraszula,Left Midfielder,11,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,0,11,368783,Annalise Rasmussen,,0,1,368784,16,368784.0,3720.0,62',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,0,4,413496,Baxter Thew,,0,1,300537,18,300537.0,2700.0,45',0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,0,12,393819,Tiana Fuller,,0,1,309082,23,309082.0,4620.0,77',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,0,10,353664,Tamar Levin,,0,1,353102,17,353102.0,3780.0,63',0,0,-1,,,,2025-11-09 15:05:09
13724,758579,21991,away,0,4-3-1-2,1,0,15,300536,Annalee Grove,,0,0,0,-1,,,,0,0,-1,,,,2025-11-08 06:11:57
13724,758579,21991,away,0,4-3-1-2,1,0,25,397198,Blake Hughes,,0,1,414130,13,414130.0,3300.0,55',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,20,300533,Sham Khamis,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,11,303076,Danika Matos,Right Midfielder,2,0,0,-1,,,,1,414111,13,414111.0,5040.0,84',2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,17,414112,Allyssa Ng-Saad,Left Midfielder,3,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,14,380542,Ella Buchanan,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,4,332313,Poppie Hooks,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,22,353357,Alana Cerne,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,37,393894,Ena Harada,Center Right Midfielder,7,0,0,-1,,,,1,374179,19,374179.0,3780.0,63',2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,6,354861,Amy Chessari,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,25,330644,Holly Caspers,Forward,9,0,0,-1,,,,1,296581,9,296581.0,3840.0,64',2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,8,292977,Olivia Price,Center Right Forward,10,0,0,-1,,,,1,414113,24,414113.0,3840.0,64',2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,1,7,259618,Amy Harrison,Center Left Forward,11,0,0,-1,,,,1,293184,2,293184.0,4380.0,73',2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,2,293184,Janae Defazio,Substitute,0,1,259618,7,259618.0,4380.0,73',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,9,296581,So-Eun Kim,Substitute,0,1,330644,25,330644.0,3840.0,64',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,24,414113,Nikkita Fazzari,Substitute,0,1,292977,8,292977.0,3840.0,64',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,13,414111,Alvina Khoshaba,Substitute,0,1,303076,11,303076.0,5040.0,84',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,19,374179,Talia Younis,Substitute,0,1,393894,37,393894.0,3780.0,63',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20283,home,0,3-4-2-1,1,0,12,331640,Brianna Edwards,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,1,300522,Courtney Newbon,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,19,330653,Zoe Mcmeeken,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,66,330647,Alana Jancevski,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,23,293183,Rachel Lowe,Center Right Midfielder,4,0,0,-1,,,,1,410632,17,410632.0,5400.0,90'+2',2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,3,298746,Claudia Bunge,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
