seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13720,758416,1,46156136,94,Dimitrios Valkanis (Brisbane Roar) Yellow Card at 17',Dimitrios Valkanis Yellow Card,1,1020,17',5326,0,0,2025-10-17 10:21:30,0.0,0.0,0.0,0.0,0.0,0.0,412224.0,Dimitrios Valkanis,2025-10-18 05:21:55
13720,758416,2,46156137,94,James McGarry (Brisbane Roar) Yellow Card at 17',James McGarry Yellow Card,1,1020,17',5326,0,0,2025-10-17 10:21:38,0.0,0.0,0.0,0.0,0.0,0.0,228280.0,James McGarry,2025-10-18 05:21:55
13720,758416,3,46156141,94,Chris Long (Brisbane Roar) Yellow Card at 32',Chris Long Yellow Card,1,1920,32',5326,0,0,2025-10-17 10:37:03,0.0,0.0,0.0,0.0,0.0,0.0,192411.0,Chris Long,2025-10-18 05:21:55
13720,758416,4,46156144,98,Jay O'Shea (Brisbane Roar) Penalty - Scored at 37',Jay O'Shea Penalty - Scored,1,2220,37',5326,0,0,2025-10-17 10:42:12,0.0,0.0,0.0,0.0,0.0,0.0,138978.0,Jay O'Shea,2025-10-18 05:21:55
13720,758416,5,46156147,94,Luke Brattan (Macarthur FC) Yellow Card at 46',Luke Brattan Yellow Card,1,2700,45'+1',19340,0,0,2025-10-17 10:50:49,0.0,0.0,0.0,0.0,0.0,0.0,143342.0,Luke Brattan,2025-10-18 05:21:55
13720,758416,6,46156152,94,Tomislav Uskok (Macarthur FC) Yellow Card at 52',Tomislav Uskok Yellow Card,2,3120,52',19340,0,0,2025-10-17 11:16:49,0.0,0.0,0.0,0.0,0.0,0.0,231417.0,Tomislav Uskok,2025-10-18 05:21:55
13720,758416,7,46156153,76,Justin Vidic (Brisbane Roar) Substitution at 54',Justin Vidic Substitution,2,3240,54',5326,0,0,2025-10-17 11:19:06,0.0,0.0,0.0,0.0,0.0,0.0,374094.0,Justin Vidic,2025-10-18 05:21:55
13720,758416,8,46156154,76,Michael Ruhs (Brisbane Roar) Substitution at 54',Michael Ruhs Substitution,2,3240,54',5326,0,0,2025-10-17 11:19:08,0.0,0.0,0.0,0.0,0.0,0.0,297063.0,Michael Ruhs,2025-10-18 05:21:55
13720,758416,7,46156153,76,Justin Vidic (Brisbane Roar) Substitution at 54',Justin Vidic Substitution,2,3240,54',5326,0,0,2025-10-17 11:19:06,0.0,0.0,0.0,0.0,0.0,0.0,192411.0,Chris Long,2025-10-18 05:21:55
13720,758416,8,46156154,76,Michael Ruhs (Brisbane Roar) Substitution at 54',Michael Ruhs Substitution,2,3240,54',5326,0,0,2025-10-17 11:19:08,0.0,0.0,0.0,0.0,0.0,0.0,269471.0,Henry Hore,2025-10-18 05:21:55
13720,758416,9,46156157,76,Walter Scott (Macarthur FC) Substitution at 55',Walter Scott Substitution,2,3300,55',19340,0,0,2025-10-17 11:20:34,0.0,0.0,0.0,0.0,0.0,0.0,269462.0,Walter Scott,2025-10-18 05:21:55
13720,758416,9,46156157,76,Walter Scott (Macarthur FC) Substitution at 55',Walter Scott Substitution,2,3300,55',19340,0,0,2025-10-17 11:20:34,0.0,0.0,0.0,0.0,0.0,0.0,409420.0,Will Mckay,2025-10-18 05:21:55
13720,758416,10,46156155,76,Sime Grzan (Macarthur FC) Substitution at 56',Sime Grzan Substitution,2,3360,56',19340,0,0,2025-10-17 11:20:40,0.0,0.0,0.0,0.0,0.0,0.0,220882.0,Sime Grzan,2025-10-18 05:21:55
13720,758416,10,46156155,76,Sime Grzan (Macarthur FC) Substitution at 56',Sime Grzan Substitution,2,3360,56',19340,0,0,2025-10-17 11:20:40,0.0,0.0,0.0,0.0,0.0,0.0,388447.0,Dean Bosnjak,2025-10-18 05:21:55
13720,758416,11,46156162,93,Dimitrios Valkanis (Brisbane Roar) Red Card at 58',Dimitrios Valkanis Red Card,2,3480,58',5326,0,0,2025-10-17 11:23:22,0.0,0.0,0.0,0.0,0.0,0.0,412224.0,Dimitrios Valkanis,2025-10-18 05:21:55
13720,758416,12,46156163,76,Lucas Herrington (Brisbane Roar) Substitution at 60',Lucas Herrington Substitution,2,3600,60',5326,0,0,2025-10-17 11:25:26,0.0,0.0,0.0,0.0,0.0,0.0,392320.0,Lucas Herrington,2025-10-18 05:21:55
13720,758416,12,46156163,76,Lucas Herrington (Brisbane Roar) Substitution at 60',Lucas Herrington Substitution,2,3600,60',5326,0,0,2025-10-17 11:25:26,0.0,0.0,0.0,0.0,0.0,0.0,269164.0,Georgios Vrakas,2025-10-18 05:21:55
13720,758416,13,46156168,76,Ji Dong-Won (Macarthur FC) Substitution at 65',Ji Dong-Won Substitution,2,3900,65',19340,0,0,2025-10-17 11:30:14,0.0,0.0,0.0,0.0,0.0,0.0,150375.0,Ji Dong-Won,2025-10-18 05:21:55
13720,758416,14,46156169,76,Rafael Durán (Macarthur FC) Substitution at 65',Rafael Durán Substitution,2,3900,65',19340,0,0,2025-10-17 11:30:24,0.0,0.0,0.0,0.0,0.0,0.0,259698.0,Rafael Durán,2025-10-18 05:21:55
13720,758416,13,46156168,76,Ji Dong-Won (Macarthur FC) Substitution at 65',Ji Dong-Won Substitution,2,3900,65',19340,0,0,2025-10-17 11:30:14,0.0,0.0,0.0,0.0,0.0,0.0,251930.0,Harrison Sawyer,2025-10-18 05:21:55
13720,758416,14,46156169,76,Rafael Durán (Macarthur FC) Substitution at 65',Rafael Durán Substitution,2,3900,65',19340,0,0,2025-10-17 11:30:24,0.0,0.0,0.0,0.0,0.0,0.0,380291.0,Oliver Randazzo,2025-10-18 05:21:55
