seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13564,2025,ESP.2,87,3141,13,0,12,26,2,0,0,3,0,9,35,6,0,0,21,2025-11-13 06:04:49
13564,2025,ESP.2,8447,24278,7,0,0,2,0,0,0,0,0,0,0,0,0,25,7,2025-11-13 06:04:45
13564,2025,ESP.2,6832,28065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-13 06:04:43
13564,2025,ESP.2,3842,31658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-13 06:04:44
13564,2025,ESP.2,3788,46803,11,8,6,2,1,0,0,0,0,1,4,0,0,0,8,2025-11-13 06:04:50
13564,2025,ESP.2,12597,71067,7,5,0,3,1,0,0,0,0,0,2,0,0,0,2,2025-11-13 06:04:43
13564,2025,ESP.2,87,77935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-22 04:56:59
13564,2025,ESP.2,5413,82074,4,1,1,1,1,0,0,0,0,0,1,0,0,0,4,2025-11-13 06:04:47
13564,2025,ESP.2,3842,84064,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-13 06:04:44
13564,2025,ESP.2,6832,87897,13,0,0,2,0,0,0,0,0,0,0,0,0,43,19,2025-11-13 06:04:43
13564,2025,ESP.2,3752,87963,9,3,12,7,0,0,0,0,0,1,2,0,0,0,5,2025-11-13 06:04:46
13564,2025,ESP.2,2737,101307,12,6,9,7,0,0,0,0,0,1,2,0,0,0,13,2025-11-13 06:04:42
13564,2025,ESP.2,5413,102805,13,1,11,10,1,0,0,0,0,2,10,0,0,0,13,2025-11-13 06:04:47
13564,2025,ESP.2,8447,105756,6,1,3,2,1,0,0,0,0,0,3,0,0,0,4,2025-11-13 06:04:45
13564,2025,ESP.2,3788,106238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-13 06:04:50
13564,2025,ESP.2,8447,108464,13,0,12,26,1,0,0,2,0,1,9,0,0,0,16,2025-11-13 06:04:45
13564,2025,ESP.2,3788,113146,11,4,17,10,3,0,0,0,0,2,3,0,0,0,9,2025-11-13 06:04:50
13564,2025,ESP.2,17534,119045,13,10,9,5,1,1,0,0,0,1,5,0,0,0,5,2025-11-13 06:04:48
13564,2025,ESP.2,8447,119310,1,0,1,2,0,0,0,1,0,1,2,0,0,0,2,2025-08-24 04:54:55
13564,2025,ESP.2,98,121611,9,3,5,8,1,0,0,0,0,0,1,0,0,0,5,2025-11-13 06:04:47
13564,2025,ESP.2,5413,122444,12,4,8,12,2,0,0,2,0,2,6,1,0,0,14,2025-11-13 06:04:47
13564,2025,ESP.2,3842,123848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-13 06:04:44
13564,2025,ESP.2,17534,123864,13,1,8,6,3,0,0,0,0,1,6,0,0,0,10,2025-11-13 06:04:48
13564,2025,ESP.2,3788,124228,5,4,0,1,0,0,0,0,0,0,0,0,0,0,3,2025-11-13 06:04:50
